dialogue_id,turn_id,speaker,text,emotion,emotion_ring,scenario,sarcasm_flag,emotion_cause,sentiment_polarity,utterance_word_count,inter_annotator_agreement,confidence_score,topic,emotion_shift,input_ids,attention_mask,split
D0252,3,Daughter,"No, I'm still trying to process the fact that my entire life has been a lie. 🧩",surprise,primary,casual,False,existential shock and disorientation,neutral,17,0.85,0.78,surprise_revelation,True,"[101, 2053, 1010, 1045, 1005, 1049, 2145, 2667, 2000, 2832, 1996, 2755, 2008, 2026, 2972, 2166, 2038, 2042, 1037, 4682, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0252,4,Friend,That is a staggering amount of information to handle on your own.,trust,primary,casual,False,offering a safe space to talk,positive,12,0.85,0.83,surprise_revelation,True,"[101, 2008, 2003, 1037, 26233, 3815, 1997, 2592, 2000, 5047, 2006, 2115, 2219, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0252,5,Daughter,I don't even know how to look at them tonight at dinner.,surprise,primary,casual,False,fear of social interaction after shock,neutral,12,0.85,0.78,surprise_revelation,True,"[101, 1045, 2123, 1005, 1056, 2130, 2113, 2129, 2000, 2298, 2012, 2068, 3892, 2012, 4596, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0252,6,Friend,You don't have to. Come over to my place and we'll figure out what to do next. 🍃,serenity,mild,casual,False,providing an escape and calm,positive,18,0.78,0.72,surprise_revelation,True,"[101, 2017, 2123, 1005, 1056, 2031, 2000, 1012, 2272, 2058, 2000, 2026, 2173, 1998, 2057, 1005, 2222, 3275, 2041, 2054, 2000, 2079, 2279, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0253,1,Bride,The doors are about to open and I can hear the music starting — this is actually happening. ⏳,anticipation,primary,social,False,excitement and nerves at start of wedding ceremony,positive,19,0.83,0.74,anticipation_wedding,False,"[101, 1996, 4303, 2024, 2055, 2000, 2330, 1998, 1045, 2064, 2963, 1996, 2189, 3225, 1517, 2023, 2003, 2941, 6230, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0253,2,Maid_of_Honor,You look like an absolute queen and everyone out there is so excited to see you.,admiration,intense,social,False,genuine praise and support,positive,16,0.92,0.79,anticipation_wedding,True,"[101, 2017, 2298, 2066, 2019, 7619, 3035, 1998, 3071, 2041, 2045, 2003, 2061, 7568, 2000, 2156, 2017, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0253,3,Bride,I'm so worried I'm going to trip on my dress or start sobbing in the middle of the vows. 🌪️,apprehension,mild,social,False,fear of public embarrassment during ceremony,negative,20,0.78,0.64,anticipation_wedding,True,"[101, 1045, 1005, 1049, 2061, 5191, 1045, 1005, 1049, 2183, 2000, 4440, 2006, 2026, 4377, 2030, 2707, 20040, 1999, 1996, 2690, 1997, 1996, 16495, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0253,4,Maid_of_Honor,"If you trip, I'll be right there to catch you. Just look at him and forget everything else. ✅",trust,primary,social,False,reassurance of support,positive,19,0.85,0.8,anticipation_wedding,True,"[101, 2065, 2017, 4440, 1010, 1045, 1005, 2222, 2022, 2157, 2045, 2000, 4608, 2017, 1012, 2074, 2298, 2012, 2032, 1998, 5293, 2673, 2842, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0253,5,Bride,I can see him at the end of the aisle — he's smiling at me.,ecstasy,intense,social,False,intense joy and love,positive,15,0.95,0.82,anticipation_wedding,True,"[101, 1045, 2064, 2156, 2032, 2012, 1996, 2203, 1997, 1996, 12485, 1517, 2002, 1005, 1055, 5629, 2012, 2033, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0253,6,Maid_of_Honor,Go get him! This is your moment! 😄,joy,primary,social,False,celebration,positive,8,0.9,0.8,anticipation_wedding,True,"[101, 2175, 2131, 2032, 999, 2023, 2003, 2115, 2617, 999, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0254,1,Resident,I just heard the back window break and someone is definitely walking around in the kitchen. ⚠️,fear,primary,casual,False,terror of home invasion in progress,negative,17,0.88,0.82,fear_intruder,False,"[101, 1045, 2074, 2657, 1996, 2067, 3332, 3338, 1998, 2619, 2003, 5791, 3788, 2105, 1999, 1996, 3829, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0254,2,Dispatcher,I'm dispatching officers to your location right now. Can you lock yourself in a bedroom or a bathroom. 🚨,vigilance,intense,casual,False,emergency safety instructions,positive,19,0.82,0.79,fear_intruder,True,"[101, 1045, 1005, 1049, 18365, 2075, 3738, 2000, 2115, 3295, 2157, 2085, 1012, 2064, 2017, 5843, 4426, 1999, 1037, 5010, 2030, 1037, 5723, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0254,3,Resident,I'm in the closet and I can hear them opening the drawers right outside the door. ⚠️,fear,primary,casual,False,imminent threat and hiding in terror,negative,17,0.88,0.78,fear_intruder,True,"[101, 1045, 1005, 1049, 1999, 1996, 9346, 1998, 1045, 2064, 2963, 2068, 3098, 1996, 22497, 2157, 2648, 1996, 2341, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0254,4,Dispatcher,Stay as quiet as possible. Do not come out until the officers identify themselves. 🕵️,vigilance,intense,casual,False,ensuring survival,positive,15,0.82,0.75,fear_intruder,True,"[101, 2994, 2004, 4251, 2004, 2825, 1012, 2079, 2025, 2272, 2041, 2127, 1996, 3738, 6709, 3209, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0254,5,Resident,"Oh god, I think they're trying the door handle — please help me. 🧤",fear,primary,casual,False,extreme terror of being discovered,negative,14,0.88,0.8,fear_intruder,True,"[101, 2821, 2643, 1010, 1045, 2228, 2027, 1005, 2128, 2667, 1996, 2341, 5047, 1517, 3531, 2393, 2033, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0254,6,Dispatcher,I have the officers on the scene — they are entering the building now. Stay down. 🤝,trust,primary,casual,False,reassurance of rescue,positive,17,0.85,0.82,fear_intruder,True,"[101, 1045, 2031, 1996, 3738, 2006, 1996, 3496, 1517, 2027, 2024, 5738, 1996, 2311, 2085, 1012, 2994, 2091, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0255,1,Developer_A,I just found a 'logic bomb' in the code that was clearly designed to trigger after I was fired. 😠,anger,primary,workplace,False,fury over malicious technical sabotage,negative,20,0.88,0.85,anger_sabotage,False,"[101, 1045, 2074, 2179, 1037, 1005, 7961, 5968, 1005, 1999, 1996, 3642, 2008, 2001, 4415, 2881, 2000, 9495, 2044, 1045, 2001, 5045, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0255,2,Developer_B,It's a 'legacy feature' that was intended to 'ensure data consistency' in the event of a crash.,contempt,dyadic,workplace,True,sarcastic and deceptive technical excuse,negative,17,0.75,0.6,anger_sabotage,True,"[101, 2009, 1005, 1055, 1037, 1005, 8027, 3444, 1005, 2008, 2001, 3832, 2000, 1005, 5676, 2951, 18700, 1005, 1999, 1996, 2724, 1997, 1037, 5823, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0255,3,Developer_A,It was designed to delete the entire user table if your login was disabled!,anger,primary,workplace,False,specific proof of malicious intent,negative,14,0.88,0.74,anger_sabotage,True,"[101, 2009, 2001, 2881, 2000, 3972, 12870, 1996, 2972, 5310, 2795, 2065, 2115, 8833, 2378, 2001, 9776, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0255,4,Developer_B,You have a 'very active imagination' — maybe you should write fiction instead of code. 💅,contempt,dyadic,workplace,True,sarcastic and dismissive reaction to being caught,negative,16,0.75,0.65,anger_sabotage,True,"[101, 2017, 2031, 1037, 1005, 2200, 3161, 9647, 1005, 1517, 2672, 2017, 2323, 4339, 4349, 2612, 1997, 3642, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0255,5,Developer_A,I've already sent the forensics report to the legal department and the police. 😤,anger,primary,workplace,False,committing to a serious legal escalation,negative,14,0.88,0.76,anger_sabotage,True,"[101, 1045, 1005, 2310, 2525, 2741, 1996, 15359, 2015, 3189, 2000, 1996, 3423, 2533, 1998, 1996, 2610, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0255,6,Developer_B,I'm sure the 'police' will be 'fascinated' by your 'amateur debugging' — see you in court.,contempt,dyadic,workplace,True,sarcastic contempt for the legal system,negative,16,0.75,0.74,anger_sabotage,True,"[101, 1045, 1005, 1049, 2469, 1996, 1005, 2610, 1005, 2097, 2022, 1005, 15677, 1005, 2011, 2115, 1005, 5515, 2139, 8569, 12588, 1005, 1517, 2156, 2017, 1999, 2457, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0256,1,Friend_A,I just found out that my long-lost twin is actually a world-famous chef. 🧩,surprise,primary,casual,False,shocking family discovery,neutral,14,0.85,0.72,surprise_boost_1,False,"[101, 1045, 2074, 2179, 2041, 2008, 2026, 2146, 1011, 2439, 5519, 2003, 2941, 1037, 2088, 1011, 3297, 10026, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0256,2,Friend_B,You've got to be kidding me — we've known each other for ten years!,amazement,intense,casual,False,extreme amazement,positive,14,0.85,0.76,surprise_boost_1,True,"[101, 2017, 1005, 2310, 2288, 2000, 2022, 12489, 2033, 1517, 2057, 1005, 2310, 2124, 2169, 2060, 2005, 2702, 2086, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0256,3,Friend_A,The DNA test came back this morning and it's a hundred percent match. ⚡,surprise,primary,casual,False,confirming the shock,neutral,14,0.85,0.71,surprise_boost_1,True,"[101, 1996, 6064, 3231, 2234, 2067, 2023, 2851, 1998, 2009, 1005, 1055, 1037, 3634, 3867, 2674, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0256,4,Friend_B,I'm speechless — this is like something out of a daytime drama. 🧩,surprise,primary,casual,False,speechless from amazement,neutral,13,0.85,0.73,surprise_boost_1,False,"[101, 1045, 1005, 1049, 25146, 1517, 2023, 2003, 2066, 2242, 2041, 1997, 1037, 12217, 3689, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0256,5,Friend_A,He's flying into the city tomorrow to meet me for the first time. 📅,anticipation,primary,casual,False,expecting a major life event,positive,14,0.83,0.7,surprise_boost_1,True,"[101, 2002, 1005, 1055, 3909, 2046, 1996, 2103, 4826, 2000, 3113, 2033, 2005, 1996, 2034, 2051, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0256,6,Friend_B,I'm coming with you — I need to see this with my own eyes. 🚨,vigilance,intense,casual,False,witnessing the event,positive,15,0.82,0.76,surprise_boost_1,True,"[101, 1045, 1005, 1049, 2746, 2007, 2017, 1517, 1045, 2342, 2000, 2156, 2023, 2007, 2026, 2219, 2159, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
